video_id,author,published_at,updated_at,like_count,text,Comments
nivLb7c5h5w,@robi...robi9364,2024-07-30T09:41:03Z,2024-07-30T09:41:03Z,0,সব কিছুতে অনুমতি লাগবে না কি?,Doesn't everything require permission?
nivLb7c5h5w,@mohammedashrafulalam428,2024-07-30T09:22:25Z,2024-07-30T09:22:25Z,0,Dalal,Dalal
nivLb7c5h5w,@ibrahimkhalil3690,2024-07-30T09:16:41Z,2024-07-30T09:16:41Z,0,😢,😢
nivLb7c5h5w,@mdabdulkhalekkhalek9305,2024-07-30T08:54:05Z,2024-07-30T08:54:05Z,0,"আমি রাজাকার দেখি নাই , তবে সিনেমা নাটকে যে ভাবে রাজাকারকে উপস্থাপন করা হয়েছে তাতে আওয়ামী লীগের সাথে মিলে গেছে ।","I haven't seen Razakar, but the way Razakar is presented in the movie drama matches with Awami League."
nivLb7c5h5w,@JuwelMia-tb8bw,2024-07-30T08:46:52Z,2024-07-30T08:46:52Z,1,আমার অবিভাবকেরা তাদের মৃত সন্তানদের বিচারও চাইতে পারবে না? অনুমতি কিসের? কর্তৃপক্ষ কে আবার?,My parents can't even seek justice for their dead children? What is permission? Who is the authority again?
nivLb7c5h5w,@habibaakter6832,2024-07-30T08:41:17Z,2024-07-30T08:41:17Z,0,পুলিশ একটা অভিশাপের নাম,Police is a curse
nivLb7c5h5w,@shahnazahmed5050,2024-07-30T08:37:38Z,2024-07-30T08:37:38Z,0,Kiser onumoti,Kiser onumoti
nivLb7c5h5w,@mdfaysalsardar7897,2024-07-30T08:15:00Z,2024-07-30T08:15:00Z,2,তীব্র নিন্দা ও প্রতিবাদ জানাই,Strongly condemned and protested
nivLb7c5h5w,@naturalview511,2024-07-30T08:11:12Z,2024-07-30T08:11:12Z,1,Sobai jabe insallah,Sobai jabe insallah
3VLOCKixRP4,@NurulahUllah,2024-08-03T08:45:39Z,2024-08-03T08:45:39Z,0,Nur!!!!!!!,Nur!!!!!!!
3VLOCKixRP4,@MhDABaDul-67News,2024-08-01T11:20:44Z,2024-08-01T11:20:44Z,0,আদালত কে বিশ্বাস করি না সব হাসিনার নিয়ন্ত্রণে,I do not believe the court is under the control of all Hasina
3VLOCKixRP4,@asifikbal7477,2024-07-30T18:05:44Z,2024-07-30T18:05:44Z,0,বাংলাদেশে কবেই বা এমন ভাংচুর ও রাষ্ট্রীয় সম্পদে আগুন দেয়া হয়েছে?  এগুলো রক্ষা করতে গুলি করতে হয়েছে বাহিনি কে,When in Bangladesh such vandalism and state resources have been set on fire?  The army had to shoot to protect them
3VLOCKixRP4,@AbsaraOushe,2024-07-30T15:43:11Z,2024-07-30T15:43:11Z,0,"তোর দুখের খবর শুনতে চাই নাই, আগে বল আমার ভাইয়ের লাশ কেন পরলো। এই হাইকোর্ট যদি এমন কথা বলে তাহলে আমরা কার কাছে বিচার পাবো?  <br>হে আল্লাহ, আমাদের পিঠ ঠেকে গেছে।এবার এই জালিম দের বিচার করো। 😣","I don't want to hear your sad news, first tell me why my brother's body was buried. If this High Court says so, then we will get justice from whom?  <br>O Allah, our backs are turned. Now judge these oppressors. 😣"
3VLOCKixRP4,@sobujAhmed-r4x,2024-07-30T12:11:08Z,2024-07-30T12:11:08Z,0,জাতি লজ্জা পেয়েছে,The nation is ashamed
3VLOCKixRP4,@saikatmahfuz7898,2024-07-30T12:05:27Z,2024-07-30T12:05:27Z,0,ঊচ্চ আদালতের আবেগ নির্ভর কোটা পূনর্বহাল রায় এবং পরবর্তীতে সুপ্রিম কোর্ট ছাত্রদের আবেগ বুঝতে যে নিদারুণ ইচ্ছা/অনিচ্ছাকৃত সময় ক্ষেপণ ইতিহাসের নিকৃষ্টতম ভ্রাতৃহত্যায় আগুনে ঘৃতাহুতির কারণ হয়েছে।,High Court's emotion-based quota ruling and later the Supreme Court to understand the emotions of the students that desperate/involuntary time-wasting led to the worst fratricide in the history of house fires.
3VLOCKixRP4,@md-rajon-10,2024-07-30T12:03:47Z,2024-07-30T12:03:47Z,1,"তারা সামান্য হেসে নিক, শীঘ্রই তারা তাদের কৃতকর্মের জন্য প্রচুর কাঁদবে।<br>[সূরা আত তাওবা : ৮২]","They laugh little, soon they will weep profusely for what they have done.<br>[Surah At-Tawba : 82]"
3VLOCKixRP4,@AbuBakar-sh2fs,2024-07-30T11:36:03Z,2024-07-30T11:36:03Z,0,যারা আন্দোলনের নামে মানুষ হত্যা ও ধ্বংসযজ্ঞ চালিয়েছে তাদের সর্বোচ্চ শাস্তির দাবি জানাচ্ছি,I demand maximum punishment for those who killed and destroyed people in the name of movement
3VLOCKixRP4,@adilair1693,2024-07-30T09:44:14Z,2024-07-30T09:44:14Z,0,বিচারকের  মাথায় বন্দুক  তাই সঠিক  রায় দিতে পরচেন না,The judge has a gun on his head so he does not know how to give a correct verdict
3VLOCKixRP4,@md.abdulmotaleb3453,2024-07-30T09:40:45Z,2024-07-30T09:40:45Z,0,সকল সাংবিধানিক প্রতিষ্ঠানগুলো আজ মুখ থোবরে পড়েছে। কেহই মেরুদন্ড সোজা করে কাজ করতে পারছে না।,All the constitutional institutions are in a shambles today. No one can work with a straight spine.
3VLOCKixRP4,@ShamimaparveenShamima,2024-07-30T09:39:10Z,2024-07-30T09:39:10Z,0,😢😢😢,😢😢😢
3VLOCKixRP4,@mr.saboo6998,2024-07-30T09:27:07Z,2024-07-30T09:27:07Z,0,কোর্ট যদি ন্যায় না দেয় তাহলে আমরা বিচার নিজের হাতে তুলে নিবো এবং তাও না পারলে আল্লাহর কাছে বিচার দিবো,"If the court does not give justice, then we will take justice into our own hands and if not, we will give justice to Allah"
3VLOCKixRP4,@mdpolash-tl5gq,2024-07-30T09:18:22Z,2024-07-30T09:18:22Z,0,"বাংলাদেশের সকল বেআইনি কাজকে আইনিভাবে পরিণতি দেওয়া কোর্টের কাজ যেমন ১২-১৩ বছর বয়সী মেয়েদেরকে হাইকোর্টে নিয়ে এফিডেভিটের মাধ্যমে বিয়ের বৈধতা দেওয়া হয়, দিক্কার জানাই কোটের এমন বেআইনি কাজকে,,,,","The work of the court to give legal consequences to all the illegal acts of Bangladesh like taking girls aged 12-13 years to the high court and giving them marriage validity through affidavits, thanks to such illegal acts of Kot,,,,"
3VLOCKixRP4,@mdpolash-tl5gq,2024-07-30T09:15:23Z,2024-07-30T09:15:23Z,0,"বাংলাদেশে বর্তমান সকল নৈরাজ্য পিছনে হাইকোর্ট দায়ী কারণ বিতর্কিত রায় হাইকোর্ট থেকে এসেছে,",The High Court is responsible for all the current anarchy in Bangladesh because controversial judgments have come from the High Court.
3VLOCKixRP4,@mdpolash-tl5gq,2024-07-30T09:14:50Z,2024-07-30T09:14:50Z,0,এ হত্যাকাণ্ডের দায়ী কোনভাবেই হাইকোর্ট এড়াতে পারে না কারণ হাইকোর্টের বিতর্কিত রায়ের কারণেই হত্যাগুলি হয়েছে,The responsibility of the killings cannot escape the High Court because the killings are due to the controversial verdict of the High Court
3VLOCKixRP4,@unique_banking,2024-07-30T09:09:25Z,2024-07-30T09:09:25Z,0,Court ekti kicu korun jatike bachan,Court ekti kicu korun jatike bachan
3VLOCKixRP4,@Mdshahin-t3t9x,2024-07-30T09:08:48Z,2024-07-30T09:08:48Z,0,হাইকোর্ট চোখে দেখে না,The High Court does not see eye to eye
3VLOCKixRP4,@Tichowdhury-z6w,2024-07-30T09:07:23Z,2024-07-30T09:07:23Z,0,"সংবিধান  হাসিনা  লীগ  মানেই না।আপনারা  মানবেন কেন,,,,,,,,,,,?",Hasina League does not accept the Constitution. Why do you agree?
3VLOCKixRP4,@RennyDiago,2024-07-30T08:40:36Z,2024-07-30T08:40:36Z,0,"কোনো সুস্থ মস্তিষ্কের মানুষজন <a href=""http://www.youtube.com/results?search_query=%23stepdownsheikhhasina"">#StepDownSheikhHasina</a> লিখতে পারে না!😒😩","No sane person can write <a href=""http://www.youtube.com/results?search_query=%23stepdownsheikhhasina"">#StepDownSheikhHasina</a>!😒😩"
3VLOCKixRP4,@mdrahman6549,2024-07-30T08:38:47Z,2024-07-30T08:38:47Z,0,"কি লজ্জার কথা, মানুষ তাহলে যাবে কোথায়","What a shame, where will people go?"
Z_wkyDUhPKY,@JamunaTVbd,2024-07-30T09:57:56Z,2024-07-30T09:57:56Z,547,"Join WhatsApp - <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>","Join WhatsApp - <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>"
Z_wkyDUhPKY,@HotelGaziPalaceResidentialKuak,2025-03-04T16:56:49Z,2025-03-04T16:56:49Z,0,"এখানে তো আওয়ামী লীগের লোকজন দেখি না, তারা কি এই কথা দেখে নাহ?","Awami League people do not see here, do they not see this?"
Z_wkyDUhPKY,@MDBILLALCHOWDRY,2024-10-18T16:05:13Z,2024-10-18T16:05:13Z,0,😭😭😭😭😈😭😈😭🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🌾🌾🌾🌾🌾🌾,😭😭😭😭😭😈😭😈😭🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🌾🌾🌾🌾🌾
Z_wkyDUhPKY,@gbflyworld,2024-09-07T20:02:46Z,2024-09-07T20:02:46Z,0,We want Justice for all the unarmed Students and Civilians Protesters have been killed by Bangladesh government police Rab BGB And others gun Man in last July and August the 5th  It was Big war Against Humans Rights in Bangladesh that killed more than 1000 peoples Students man womens and Children&#39;s Small Business man also killed by Bangladesh government Permission and also several 1000s peoples Injured by Police And others gun Men&#39;s Shoutings this is War Crimes Against humanity in Bangladesh please Thank you very much and we love you Round the world Thanks,We want Justice for all the unarmed Students and Civilians Protesters have been killed by Bangladesh government police Rab BGB And others gun Man in last July and August the 5th It was Big war Against Humans Rights in Bangladesh that killed more than 1000 peoples Students man womens and Children's Small Business man also killed by Bangladesh government Permission and also several 1000s peoples Injured by Police And others gun Men's Shouting this is War Crimes Against humanity in Bangladesh please Thank you very much and we love you Round the world Thanks
Z_wkyDUhPKY,@gbflyworld,2024-09-07T19:41:48Z,2024-09-07T19:41:48Z,1,Assalamualaikum alhamdulillah Allah Hu Akbar Jazak Allah Hu khairan Right Kota bolcen please Thank you very much for your special messages please Thanks,Assalamualaikum alhamdulillah Allah Hu Akbar Jazak Allah Hu khairan Right Kota bolcen please Thank you very much for your special messages please Thanks
Z_wkyDUhPKY,@Polik-w1i,2024-09-01T09:39:43Z,2024-09-01T09:39:43Z,0,ওনার কতা শুনতে কুব বালো লাগে সবার কাছে,Everyone likes to listen to his story
Z_wkyDUhPKY,@shafikalaslam9286,2024-08-31T13:41:17Z,2024-08-31T13:41:17Z,0,আসসালামু আলাইকুম মাশাল্লাহ জাজাকাল্লাহ খাইরান মাননীয় উপদেষ্টাকে অনেক অনেক দোয়া ও শুভকামনা রইল আমরা চায় যারা আসল অপরাধী তাদের সবাইকে আইনের আওতায় আনা হোক,Assalamu Alaikum Mashallah Jazakallah Khairan many prayers and best wishes to the honorable adviser. We want all the real criminals to be brought under the law.
Z_wkyDUhPKY,@mominurrahman7473,2024-08-22T16:16:59Z,2024-08-22T16:16:59Z,0,এখন সময় এসেছে সঠিকভাবে অপরাধীর বিচার করুন একজন কেউ ছাড় দেবেন না,Now is the time to properly judge the criminal and not let anyone off the hook
Z_wkyDUhPKY,@MirjaKhoka,2024-08-17T13:37:10Z,2024-08-17T13:37:10Z,0,Thankue. Mam. ❤,Thank you. Mam. ❤
Z_wkyDUhPKY,@MdDidar-ot1op,2024-08-17T11:25:23Z,2024-08-17T11:25:23Z,0,"আপু আপনাকে অনেক অনেক ধন্যবাদ ও,শূবেচছা","Thank you very much, Shubechcha"
Z_wkyDUhPKY,@amatunnurabida691,2024-08-15T14:18:21Z,2024-08-15T14:18:21Z,1,আওয়ামীলীগ নেতা আছেই এর পর তৃণমূল পর্যন্ত ( পোস্টার ছাপানো) ছাত্রলীগ যুবলীগ ওদের কাছ থেকে এক কোটি টাকা আদায় করুন এই টাকা দিয়ে বিদেশী ঋণ পরিশোধ করেন।,"There are Awami League leaders, after that up to Trinamool (printing of posters) Chhatra League, Jubo League collect one crore rupees from them and pay the foreign debt with this money."
Z_wkyDUhPKY,@mohammadali-yp8hk,2024-08-13T14:35:47Z,2024-08-13T14:35:47Z,0,সব হত্যাকাণ্ডের সুস্পষ্ট তদন্ত এবং বিচার চাই,We want clear investigation and prosecution of all murders
Z_wkyDUhPKY,@rofiqulislam-02,2024-08-12T10:13:09Z,2024-08-12T10:13:09Z,0,Natsi bahini fell,Natsi bahini fell
Z_wkyDUhPKY,@AasimFuska,2024-08-11T06:43:42Z,2024-08-11T06:43:42Z,0,ধন্যবাদ আপনাকে,thank you
Z_wkyDUhPKY,@aburaselshontu,2024-08-08T14:31:27Z,2024-08-08T14:31:27Z,0,এমন শিক্ষক আছেন বলেই আমরা এখনও গর্ব করতে পারি,We can still be proud to have such teachers
